#   ChipID,                                                        Image,                 Name,  roi[tl_x  tl_y  w  h],  theta
608,   S6__Station27__Camera1__CAM51552__2015-08-03__05-32-16.JPG,    Female_6_30_Right,      [484 238 275 124],0.0
609,   S8__Station47__Camera1__CAM51548__2015-11-25__01-02-50.JPG,   Female_8_214_Right,      [ 74 236 444 168],0.0
610,   S7__Station42__Camera2__CAM43319__2014-07-25__22-10-57.JPG,    Female_7_21_Right,      [ 84 136 377 188],0.0
611,   S3__Station23__Camera1__CAM44176__2014-04-22__23-16-20.JPG,    Female_3_34_Right,      [472 267 326 142],0.0
612,   S2__Station16__Camera1__CAM30789__2013-03-27__14-17-26.JPG,    Female_2_34_Right,      [ 16 322 487 269],0.0
613,   S8__Station42__Camera2__CAM51698__2015-12-03__20-28-24.JPG,   Female_8_220_Right,      [149 280 330 116],0.0
614,   S8__Station16__Camera2__CAM52080__2015-11-19__02-45-38.JPG,   Female_8_332_Right,      [460 232 311 134],0.0
615,   S1__Station19__Camera1__CAM30878__2013-06-03__14-22-15.JPG,       Male_1_7_Right,      [244 231 192 152],0.0
616,   S8__Station32__Camera1__CAM51979__2015-11-03__04-01-41.JPG,   Female_8_209_Right,      [154 256 318 112],0.0
617,   S6__Station32__Camera2__CAM51810__2016-06-14__05-34-41.JPG,   Unknown_6_35_Right,      [528 370 271 140],0.0
618,    S5__Station1__Camera1__CAM44132__2016-10-04__19-51-23.JPG,     Female_5_1_Right,      [192 314 315 122],0.0
619,  S12__Station40__Camera1__CAM43234__2017-07-27__22-56-37.JPG,   Female_12_14_Right,  [ 302  528 1025  457],0.0
620,   S1__Station31__Camera1__CAM30885__2013-05-31__04-14-43.JPG,     Female_1_7_Right,      [ 35 344 484 191],0.0
621,    S5__Station8__Camera2__CAM44262__2015-10-11__00-54-15.JPG,    Unknown_5_8_Right,      [110 282 441 195],0.0
622,    S4__Station2__Camera1__CAM41469__2013-10-05__05-54-35.JPG,     Male_4_111_Right,      [111 235 361 147],0.0
623,   S8__Station28__Camera2__CAM52111__2015-11-28__22-55-07.JPG,   Female_8_302_Right,      [145 218 371 137],0.0
624,    S4__Station4__Camera2__CAM41124__2013-10-03__04-27-06.JPG,   Female_4_357_Right,      [666 152 106 141],0.0
625,   S8__Station43__Camera2__CAM51704__2015-12-03__19-11-24.JPG,   Female_8_212_Right,      [434 191 364 167],0.0
626,   S5__Station20__Camera1__CAM41489__2015-10-08__19-31-59.JPG,    Female_5_42_Right,      [158 204 292 123],0.0
627,   S4__Station21__Camera1__CAM44163__2016-07-25__05-01-38.JPG,   Female_4_350_Right,      [136 189 324 134],0.0
628,    S1__Station6__Camera1__CAM40069__2016-02-05__20-41-11.JPG,      Male_1_11_Right,      [ 17 261 547 299],0.0
629,   S7__Station29__Camera1__CAM44003__2018-01-03__12-25-15.JPG,      Male_7_65_Right,  [  35    6 1465 1333],0.0
630,   S3__Station34__Camera2__CAM40311__2013-06-29__00-21-31.JPG,      Male_3_34_Right,      [213 218 256 104],0.0
631,   S3__Station14__Camera1__CAM43316__2015-07-07__23-50-34.JPG,    Female_3_37_Right,      [ 91 218 419 151],0.0
632,    S4__Station1__Camera1__CAM41302__2017-08-28__15-04-46.JPG,     Male_4_137_Right,      [269 660 886 393],0.0
633,   S1__Station26__Camera2__CAM41077__2015-02-20__00-17-55.JPG,      Male_1_16_Right,      [ 22 281 579 203],0.0
634,   S7__Station33__Camera1__CAM40866__2014-07-05__03-19-58.JPG,      Male_7_43_Right,      [ 26 145 415 172],0.0
635,   S4__Station19__Camera2__CAM42161__2014-08-05__03-48-53.JPG,    Female_4_48_Right,      [ 85 270 381 135],0.0
636,   S1__Station37__Camera1__CAM43328__2015-03-10__01-14-24.JPG,    Unknown_1_2_Right,      [239 240 297 118],0.0
637,   S7__Station33__Camera1__CAM40866__2014-08-10__07-53-03.JPG,    Female_7_42_Right,      [ 16 175 456 284],0.0
638,   S3__Station14__Camera2__CAM44003__2015-06-06__03-25-05.JPG,      Male_3_56_Right,      [  9 176 500 212],0.0
639,   S6__Station17__Camera1__CAM51858__2017-10-13__13-05-03.JPG,  Unknown_6_206_Right,      [373 789 792 392],0.0
640,   S8__Station21__Camera2__CAM51702__2015-12-13__00-09-45.JPG,   Female_8_205_Right,      [ 22 194 555 294],0.0
641,   S8__Station34__Camera1__CAM51726__2015-11-14__23-36-32.JPG,     Male_8_207_Right,      [ 98 224 370 152],0.0
642,   S7__Station40__Camera1__CAM40149__2014-07-08__02-59-17.JPG,    Female_7_22_Right,      [ 19 166 489 256],0.0
643,    S2__Station1__Camera2__CAM51680__2015-05-22__04-25-30.JPG,      Male_2_11_Right,      [ 11 235 486 168],0.0
644,   S6__Station19__Camera2__CAM51928__2016-05-22__18-50-51.JPG,    Female_6_19_Right,      [  8 219 553 285],0.0
645,    S3__Station6__Camera2__CAM40491__2017-06-25__15-39-34.JPG,   Unknown_3_30_Right,      [998 587 762 481],0.0
646,   S3__Station26__Camera2__CAM40449__2013-07-15__21-09-16.JPG,   Unknown_3_10_Right,      [ 10 290 519 296],0.0
647,   S5__Station26__Camera2__CAM44211__2015-09-27__02-15-19.JPG,   Unknown_5_33_Right,      [ 19 181 605 240],0.0
648,   S3__Station38__Camera1__CAM42062__2016-06-18__07-09-04.JPG,      Male_3_67_Right,      [ 19 147 457 182],0.0
649,   S8__Station11__Camera1__CAM51697__2015-11-22__02-14-41.JPG,   Female_8_201_Right,      [ 23 209 498 214],0.0
650,   S3__Station24__Camera1__CAM44178__2014-04-15__23-48-06.JPG,    Unknown_3_5_Right,      [ 83 239 468 149],0.0
651,   S3__Station12__Camera1__CAM40327__2013-07-13__20-13-00.JPG,    Unknown_3_1_Right,      [192 334 288 139],0.0
652,   S5__Station26__Camera1__CAM41124__2015-10-18__20-31-43.JPG,      Male_5_38_Right,      [149 211 316 129],0.0
653,    S7__Station3__Camera2__CAM44307__2014-07-18__06-48-13.JPG,   Unknown_7_51_Right,      [463 220 250 109],0.0
654,   S2__Station20__Camera2__CAM41850__2013-02-16__20-14-27.JPG,      Male_2_47_Right,      [436 250 327 155],0.0
655,   S2__Station39__Camera2__CAM44260__2014-05-16__18-22-13.JPG,    Female_2_82_Right,      [ 23 332 495 225],0.0
656,   S7__Station11__Camera1__CAM44186__2014-08-14__22-25-00.JPG,       Male_7_1_Right,      [ 42 176 464 192],0.0
657,   S8__Station22__Camera1__CAM51672__2015-11-12__21-35-41.JPG,   Female_8_206_Right,      [327 304 252 130],0.0
658,   S2__Station29__Camera1__CAM30186__2013-02-17__02-21-47.JPG,      Male_2_61_Right,      [ 25 262 509 279],0.0
659,   S2__Station37__Camera1__CAM40134__2014-05-11__04-06-25.JPG,    Female_2_72_Right,      [ 47 261 295 125],0.0
660,   S7__Station31__Camera2__CAM44197__2014-07-23__05-24-32.JPG,      Male_7_33_Right,      [ 21 139 575 326],0.0
661,   S6__Station26__Camera2__CAM51848__2017-10-14__23-36-31.JPG,    Female_6_31_Right,  [  62  503 1382  900],0.0
662,    S5__Station6__Camera1__CAM40304__2016-10-26__06-25-01.JPG,   Unknown_5_12_Right,      [397 290 181  55],0.0
663,    S4__Station2__Camera1__CAM41469__2013-10-01__08-29-20.JPG,     Male_4_340_Right,      [ 22 148 574 291],0.0
664,    S4__Station1__Camera1__CAM40190__2013-09-24__06-00-46.JPG,      Male_4_67_Right,      [ 23  97 564 325],0.0
665,    S4__Station6__Camera1__CAM41107__2013-08-27__03-28-20.JPG,  Unknown_4_129_Right,      [ 79 114 393 213],0.0
666,   S8__Station32__Camera1__CAM51500__2015-11-20__01-14-53.JPG,   Female_8_320_Right,      [103 210 437 179],0.0
667,   S3__Station27__Camera1__CAM44186__2015-06-20__05-44-50.JPG,    Unknown_3_7_Right,      [465 113 332 386],0.0
668,   S6__Station30__Camera2__CAM51517__2015-08-15__03-20-17.JPG,    Female_6_33_Right,      [ 19 180 538 250],0.0
669,   S4__Station26__Camera1__CAM40461__2014-08-05__14-52-46.JPG,      Male_4_96_Right,      [107 281 368 141],0.0
670,    S1__Station6__Camera2__CAM30126__2013-07-04__16-10-36.JPG,    Female_1_16_Right,      [110 297 462 179],0.0
671,   S3__Station24__Camera2__CAM44192__2014-04-26__05-28-00.JPG,    Female_3_28_Right,      [ 21 180 529 280],0.0
672,    S4__Station6__Camera1__CAM41504__2014-07-13__22-09-33.JPG,  Unknown_4_124_Right,      [279 218 138  72],0.0
673,   S2__Station11__Camera2__CAM51679__2015-05-05__17-45-34.JPG,   Female_2_125_Right,      [442 303 247 101],0.0
674,   S5__Station41__Camera2__CAM41411__2015-10-10__04-39-37.JPG,      Male_5_44_Right,      [ 20 217 544 239],0.0
675,   S4__Station30__Camera1__CAM41409__2015-05-07__02-19-45.JPG,  Unknown_4_115_Right,      [ 21 126 571 304],0.0
676,   S3__Station14__Camera1__CAM40804__2013-06-23__20-41-59.JPG,     Female_3_7_Right,      [269 223 199  77],0.0
677,    S5__Station8__Camera2__CAM41063__2016-09-24__00-40-30.JPG,    Female_5_19_Right,      [ 13 265 582 282],0.0
678,   S4__Station27__Camera2__CAM42206__2014-07-06__05-57-38.JPG,     Male_4_103_Right,      [ 23 180 450 184],0.0
679,   S4__Station21__Camera1__CAM44163__2016-09-03__19-17-23.JPG,      Male_4_80_Right,      [112 178 363 141],0.0
680,   S1__Station35__Camera1__CAM40175__2014-03-24__02-44-43.JPG,      Male_1_25_Right,      [ 17 249 467 200],0.0
681,   S4__Station26__Camera1__CAM40461__2014-07-07__18-43-58.JPG,    Female_4_94_Right,      [ 25 253 682 286],0.0
682,   S8__Station39__Camera2__CAM51732__2015-11-09__22-35-29.JPG,   Female_8_219_Right,      [ 21 208 540 309],0.0
683,   S1__Station25__Camera1__CAM40767__2013-05-28__21-37-31.JPG,      Male_1_18_Right,      [161 336 300 120],0.0
684,   S7__Station16__Camera2__CAM44271__2014-08-03__06-01-34.JPG,       Male_7_7_Right,      [ 19 106 437 225],0.0
685,   S6__Station24__Camera1__CAM51831__2017-09-13__19-15-26.JPG,     Male_6_200_Right,  [ 225  614 1130  448],0.0
686,   S4__Station28__Camera1__CAM44132__2017-08-07__18-31-16.JPG,   Female_4_145_Right,  [ 312  893 1012  383],0.0
687,   S8__Station22__Camera2__CAM51672__2015-12-03__22-03-44.JPG,     Male_8_202_Right,      [ 27 181 526 248],0.0
688,   S3__Station39__Camera2__CAM44196__2014-04-26__22-36-03.JPG,    Female_3_33_Right,      [ 51 280 476 189],0.0
689,   S8__Station23__Camera2__CAM51724__2015-11-10__18-33-10.JPG,   Female_8_319_Right,      [437 202 294 133],0.0
690,   S3__Station18__Camera1__CAM40058__2015-06-06__21-47-06.JPG,      Male_3_57_Right,      [ 89 229 332 123],0.0
691,    S6__Station1__Camera2__CAM52141__2017-10-15__19-02-06.JPG,     Male_6_202_Right,  [  22  736 1461  764],0.0
692,   S4__Station30__Camera2__CAM40355__2015-05-07__02-20-04.JPG,     Male_4_108_Right,      [156 155 642 396],0.0
693,    S4__Station2__Camera1__CAM41764__2014-07-12__03-59-56.JPG,    Female_4_64_Right,      [ 14 207 541 248],0.0
694,   S5__Station37__Camera1__CAM40448__2016-09-22__01-43-32.JPG,      Male_5_58_Right,      [447 248 243 104],0.0
695,   S2__Station11__Camera2__CAM40311__2017-04-02__18-46-00.JPG,    Female_2_98_Right,  [1141  689  605  286],0.0
696,   S7__Station30__Camera1__CAM40821__2014-07-27__15-12-39.JPG,   Unknown_7_32_Right,      [213 238 186 101],0.0
697,   S4__Station22__Camera1__CAM44214__2014-07-21__00-46-09.JPG,      Male_4_82_Right,      [ 14  97 507 284],0.0
698,   S2__Station39__Camera2__CAM44260__2014-05-12__19-57-20.JPG,      Male_2_67_Right,      [131 314 340 135],0.0
699,   S1__Station21__Camera2__CAM41537__2014-02-20__21-27-10.JPG,    Female_1_10_Right,      [ 18 219 481 238],0.0
700,   S5__Station38__Camera1__CAM44158__2014-11-18__10-32-01.JPG,    Female_5_59_Right,      [ 77 315 390 207],0.0
701,   S5__Station29__Camera1__CAM43297__2016-09-24__20-34-07.JPG,      Male_5_43_Right,      [ 19 232 492 210],0.0
702,   S12__Station5__Camera2__CAM43228__2017-08-08__08-51-37.JPG,    Male_12_213_Right,  [  68  356 1622  844],0.0
703,    S4__Station5__Camera2__CAM41085__2017-08-28__09-04-58.JPG,   Female_4_139_Right,  [1009  481 1035  556],0.0
704,    S8__Station3__Camera2__CAM51689__2015-12-07__01-14-08.JPG,   Female_8_311_Right,      [456 288 343 148],0.0
705,   S8__Station17__Camera1__CAM51510__2015-11-02__03-20-00.JPG,  Unknown_8_202_Right,      [462 262 308 190],0.0
706,    S8__Station4__Camera2__CAM51863__2015-11-16__19-28-09.JPG,     Male_8_305_Right,      [395 274 380 165],0.0
707,   S1__Station20__Camera2__CAM40406__2013-06-18__20-35-49.JPG,     Female_1_9_Right,      [162 328 335 132],0.0
708,    S2__Station2__Camera2__CAM40055__2014-05-03__18-57-43.JPG,    Female_2_43_Right,      [433 247 315 132],0.0
709,    S2__Station1__Camera1__CAM51720__2015-05-25__07-48-05.JPG,    Female_2_48_Right,      [134 192 388 135],0.0
710,   S6__Station10__Camera2__CAM51880__2016-05-03__07-16-50.JPG,    Unknown_6_3_Right,      [129 321 370 180],0.0
711,   S7__Station19__Camera1__CAM44208__2014-07-14__18-27-59.JPG,       Male_7_3_Right,      [ 19 196 512 238],0.0
712,   S4__Station20__Camera2__CAM44257__2016-09-03__03-12-44.JPG,      Male_4_63_Right,      [ 73 175 477 229],0.0
713,    S6__Station8__Camera2__CAM51931__2017-10-23__17-50-01.JPG,  Unknown_6_207_Right,  [ 602  420 1427  952],0.0
714,   S7__Station31__Camera1__CAM44216__2014-08-06__00-31-12.JPG,    Female_7_37_Right,      [105 145 429 172],0.0
715,   S4__Station13__Camera1__CAM41869__2013-09-06__19-14-04.JPG,    Female_4_23_Right,      [ 15 346 356 223],0.0
716,   S4__Station28__Camera1__CAM40779__2015-04-29__21-42-31.JPG,  Unknown_4_107_Right,      [ 70 120 449 163],0.0
717,    S6__Station5__Camera1__CAM63782__2016-06-16__09-19-20.JPG,    Female_6_35_Right,      [111 227 463 151],0.0
718,   S4__Station31__Camera2__CAM44174__2014-07-27__22-40-07.JPG,  Unknown_4_117_Right,      [ 21  32 598 293],0.0
719,   S1__Station31__Camera1__CAM40311__2014-02-27__20-18-14.JPG,       Male_1_4_Right,      [ 60 162 477 183],0.0
720,   S8__Station54__Camera2__CAM51429__2015-11-29__02-47-57.JPG,   Female_8_223_Right,      [223 237 244 113],0.0
721,   S7__Station30__Camera1__CAM40821__2014-07-17__02-08-33.JPG,    Female_7_35_Right,      [171 210 291 123],0.0
722,    S4__Station2__Camera2__CAM40175__2013-09-11__04-34-07.JPG,   Female_4_110_Right,      [118 327 386 195],0.0
723,   S7__Station40__Camera2__CAM44294__2014-07-26__05-37-05.JPG,      Male_7_41_Right,      [ 37 182 514 247],0.0
724,   S8__Station10__Camera2__CAM51970__2015-11-29__03-56-23.JPG,     Male_8_200_Right,      [171 262 354 135],0.0
725,   S7__Station41__Camera2__CAM44269__2014-07-07__17-34-32.JPG,   Unknown_7_53_Right,      [ 29 125 643 385],0.0
726,   S8__Station62__Camera1__CAM51542__2015-11-24__17-47-53.JPG,     Male_8_211_Right,      [393 250 298 108],0.0
727,    S7__Station8__Camera2__CAM44202__2014-07-10__04-52-11.JPG,    Female_7_54_Right,      [ 18 196 424 178],0.0
728,   S3__Station40__Camera2__CAM44216__2014-04-04__21-30-59.JPG,     Female_3_8_Right,      [177 237 335 159],0.0
729,   S4__Station33__Camera1__CAM40141__2013-08-29__05-41-53.JPG,      Male_4_56_Right,      [ 20 132 546 277],0.0
730,   S6__Station19__Camera1__CAM51937__2017-09-19__16-08-09.JPG,   Female_6_201_Right,  [ 186  741 1224  620],0.0
731,   S6__Station16__Camera2__CAM51508__2015-08-11__18-39-32.JPG,    Female_6_15_Right,      [483 288 268  83],0.0
732,   S8__Station11__Camera1__CAM51697__2015-11-26__07-56-13.JPG,     Male_8_204_Right,      [ 85 178 365 290],0.0
733,    S3__Station2__Camera2__CAM40808__2017-07-06__02-42-09.JPG,      Male_3_10_Right,      [513 454 641 293],0.0
734,   S3__Station19__Camera2__CAM40378__2013-06-18__19-32-28.JPG,       Male_3_3_Right,      [ 33 226 516 264],0.0
735,   S8__Station34__Camera1__CAM51726__2015-11-16__22-28-13.JPG,   Female_8_210_Right,      [164 205 294 164],0.0
736,   S2__Station28__Camera2__CAM30826__2013-02-22__11-50-24.JPG,   Unknown_2_93_Right,      [ 21 273 646 313],0.0
737,   S4__Station13__Camera1__CAM41517__2017-08-15__18-47-54.JPG,   Female_4_352_Right,  [ 206  624 1093  457],0.0
738,    S3__Station9__Camera2__CAM44217__2016-07-09__17-48-00.JPG,      Male_3_62_Right,      [ 77 126 369 179],0.0
739,    S5__Station6__Camera2__CAM44270__2016-10-19__20-17-51.JPG,    Female_5_10_Right,      [ 23 161 545 235],0.0
740,    S3__Station7__Camera2__CAM44269__2016-07-07__05-15-16.JPG,    Female_3_17_Right,      [154 214 374 164],0.0
741,    S7__Station8__Camera2__CAM44184__2017-12-06__23-30-44.JPG,      Male_7_73_Right,  [1084  670  473  315],0.0
742,   S4__Station15__Camera2__CAM44212__2015-04-09__17-48-36.JPG,      Male_4_43_Right,      [ 17 180 467 223],0.0
743,   S2__Station34__Camera2__CAM41537__2014-06-12__00-39-27.JPG,    Female_2_73_Right,      [ 24 206 399 179],0.0
744,   S8__Station29__Camera2__CAM52072__2015-11-10__19-46-47.JPG,   Female_8_306_Right,      [458 264 338 155],0.0
745,   S1__Station29__Camera1__CAM40062__2015-02-04__01-51-26.JPG,      Male_1_21_Right,      [232 207 241 227],0.0
746,    S4__Station3__Camera1__CAM40075__2015-04-08__06-57-53.JPG,  Unknown_4_122_Right,      [160  65 575 503],0.0
747,   S1__Station19__Camera2__CAM44262__2017-03-12__22-05-05.JPG,      Male_1_30_Right,  [ 387  588 1322  542],0.0
748,    S4__Station7__Camera2__CAM40814__2013-09-09__02-40-37.JPG,   Female_4_356_Right,      [ 75 254 357 148],0.0
749,   S1__Station25__Camera1__CAM44196__2015-02-12__19-44-13.JPG,      Male_1_19_Right,      [182 172 296 176],0.0
750,   S8__Station24__Camera2__CAM51709__2015-11-16__21-57-40.JPG,   Female_8_207_Right,      [237 293 289 108],0.0
751,   S3__Station28__Camera2__CAM41411__2013-07-16__05-41-23.JPG,    Female_3_12_Right,      [138 208 377 159],0.0
752,   S2__Station16__Camera2__CAM43197__2017-05-10__08-28-41.JPG,     Male_2_102_Right,      [434 487 678 290],0.0
753,   S6__Station14__Camera1__CAM51726__2015-07-21__04-15-46.JPG,    Female_6_11_Right,      [455 216 276 144],0.0
754,   S7__Station42__Camera1__CAM41830__2014-07-06__01-43-01.JPG,      Male_7_20_Right,      [ 24 178 540 247],0.0
755,   S8__Station21__Camera2__CAM51848__2015-11-26__22-51-17.JPG,     Male_8_300_Right,      [415 240 340 148],0.0
756,    S1__Station3__Camera1__CAM42161__2016-02-08__23-03-44.JPG,    Female_1_31_Right,      [ 17 293 544 299],0.0
757,   S4__Station25__Camera2__CAM42292__2014-07-27__17-45-38.JPG,   Unknown_4_91_Right,      [ 57  43 690 329],0.0
758,   S3__Station13__Camera2__CAM40058__2013-07-02__17-56-47.JPG,      Male_3_17_Right,      [ 31 106 752 477],0.0
759,   S7__Station21__Camera1__CAM44134__2014-08-10__18-00-29.JPG,    Female_7_14_Right,      [ 22 190 586 254],0.0
760,    S8__Station5__Camera2__CAM51731__2015-11-23__02-59-51.JPG,     Male_8_205_Right,      [133 164 400 185],0.0
761,   S5__Station20__Camera2__CAM41504__2016-10-09__19-32-27.JPG,      Male_5_30_Right,      [ 20 126 474 281],0.0
762,   S8__Station19__Camera1__CAM51712__2015-11-30__18-53-02.JPG,  Unknown_8_217_Right,      [ 18 102 762 417],0.0
763,   S7__Station24__Camera1__CAM44177__2014-08-14__02-35-12.JPG,    Female_7_25_Right,      [104 258 415 160],0.0
764,   S3__Station19__Camera2__CAM40378__2013-06-20__19-45-27.JPG,      Male_3_19_Right,      [ 10 257 488 198],0.0
765,   S2__Station12__Camera2__CAM41036__2016-05-09__13-56-23.JPG,      Male_2_25_Right,      [ 18 239 447 311],0.0
766,   S6__Station24__Camera2__CAM63814__2017-09-17__19-35-39.JPG,    Female_6_28_Right,  [  41  512 1485  895],0.0
767,   S7__Station12__Camera2__CAM44163__2014-08-01__17-45-23.JPG,       Male_7_6_Right,      [ 21 208 475 207],0.0
768,   S4__Station27__Camera2__CAM43177__2016-08-22__10-48-28.JPG,    Female_4_93_Right,      [ 17 223 437 363],0.0
769,   S8__Station42__Camera2__CAM51698__2015-11-24__03-39-47.JPG,     Male_8_209_Right,      [430 266 355 128],0.0
770,   S6__Station15__Camera1__CAM51740__2017-09-28__19-55-39.JPG,     Male_6_203_Right,      [328 715 987 372],0.0
771,   S1__Station13__Camera2__CAM40459__2000-01-07__18-09-13.JPG,       Male_1_3_Right,      [ 17 181 482 192],0.0
772,    S8__Station6__Camera1__CAM51528__2015-11-05__01-15-09.JPG,   Female_8_200_Right,      [ 94 254 435 154],0.0
773,   S35__Station7__Camera1__CAM62818__2017-03-09__23-24-50.JPG,   Female_35_14_Right,  [1166  680  442  236],0.0
774,   S1__Station22__Camera2__CAM30827__2013-06-15__00-46-06.JPG,      Male_1_15_Right,      [ 22 355 524 225],0.0
775,   S8__Station24__Camera1__CAM51524__2015-12-11__20-02-58.JPG,     Male_8_213_Right,      [432 190 269 122],0.0
776,    S8__Station1__Camera1__CAM51723__2015-11-14__00-17-02.JPG,   Female_8_203_Right,      [  7 311 540 252],0.0
777,   S8__Station24__Camera2__CAM51709__2015-11-16__22-08-10.JPG,   Female_8_208_Right,      [173 279 288 127],0.0
778,   S5__Station34__Camera2__CAM44216__2015-10-02__18-36-58.JPG,      Male_5_52_Right,      [ 15 131 720 429],0.0
779,   S8__Station18__Camera2__CAM52116__2015-11-20__00-56-35.JPG,   Female_8_303_Right,      [113 268 350 157],0.0
